time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-10T08:43:17.840Z,32.9473333,-115.7275,10.21,1.97,ml,29,61,0.0609,0.39,ci,ci37177468,2018-01-10T15:39:26.723Z,"14km SW of Westmorland, CA",earthquake,0.51,0.91,0.188,19,reviewed,ci,ci
2018-01-10T08:43:12.050Z,32.939,-115.7306667,10.37,1.81,ml,29,52,0.05852,0.29,ci,ci37850055,2018-01-10T15:31:14.582Z,"15km SW of Westmorland, CA",earthquake,0.33,0.73,0.193,15,reviewed,ci,ci
2018-01-10T08:42:46.950Z,46.9866667,-112.8113333,13.02,1.3,ml,10,144,0.111,0.13,mb,mb80277359,2018-01-10T16:48:46.410Z,"10km WNW of Lincoln, Montana",earthquake,0.69,0.61,0.04,2,reviewed,mb,mb
2018-01-10T08:34:22.636Z,59.7112,-153.1601,124.6,1.9,ml,,,,0.42,ak,ak18040968,2018-01-13T02:32:23.446Z,"75km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T08:30:30.030Z,34.0175,-117.8828333,15.08,1.65,ml,75,35,0.01463,0.2,ci,ci37850047,2018-01-10T15:23:04.840Z,"2km W of Walnut, CA",earthquake,0.16,0.28,0.157,52,reviewed,ci,ci
2018-01-10T08:28:44.011Z,51.6441,-178.4369,13.1,1.9,ml,,,,0.43,ak,ak18026185,2018-01-13T02:32:22.995Z,"33km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-10T08:22:29.720Z,19.4073334,-155.290329,8.94,2.57,md,19,65,0.01359,0.32,hv,hv70010552,2018-01-16T07:58:31.040Z,"6km WSW of Volcano, Hawaii",earthquake,0.79,1.4,0.11,4,reviewed,hv,hv
2018-01-10T08:14:46.654Z,39.7616,-120.2858,11.4,1.1,ml,5,124.03,0.11,0.0819,nn,nn00617781,2018-01-11T02:35:48.276Z,"16km ESE of Portola, California",earthquake,,4.3,0.28,2,reviewed,nn,nn
2018-01-10T08:14:20.390Z,43.7243333,-110.5296667,8.08,1.03,ml,9,161,0.124,0.16,mb,mb80277354,2018-01-10T16:52:18.370Z,"33km NE of Jackson, Wyoming",earthquake,1.24,1.84,0.228,7,reviewed,mb,mb
2018-01-10T08:11:59.654Z,60.8316,-151.3305,62.1,1.3,ml,,,,0.37,ak,ak18026174,2018-01-13T02:32:22.552Z,"15km N of Nikiski, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-01-10T08:09:01.340Z,46.9195,-112.5308333,14.41,1.35,ml,14,118,0.093,0.08,mb,mb80277349,2018-01-11T18:39:59.650Z,"12km ESE of Lincoln, Montana",earthquake,0.28,0.29,0.138,2,reviewed,mb,mb
2018-01-10T08:08:43.275Z,61.7858,-150.441,47.9,1.3,ml,,,,0.47,ak,ak18026103,2018-01-13T02:32:22.036Z,"21km WNW of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-10T08:07:19.720Z,62.5597,-149.1256,53.4,1.3,ml,,,,0.52,ak,ak18026101,2018-01-13T02:32:21.546Z,"57km ENE of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T07:51:15.780Z,37.8578333,-121.9616667,8.89,1.12,md,15,94,0.02437,0.04,nc,nc72951905,2018-01-13T02:34:03.170Z,"3km N of Diablo, CA",earthquake,0.28,0.35,0.131,12,reviewed,nc,nc
2018-01-10T07:45:34.058Z,51.6079,-178.4877,10.3,1.8,ml,,,,0.57,ak,ak18040963,2018-01-13T02:32:21.108Z,"38km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-10T07:43:40.997Z,63.0788,-151.4809,4.4,1.7,ml,,,,0.52,ak,ak18026090,2018-01-13T02:32:20.638Z,"109km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-10T07:37:11.190Z,37.8723333,-122.2481667,8.66,2.4,md,80,37,0.002807,0.08,nc,nc72951900,2018-01-12T13:16:02.986Z,"2km E of Berkeley, CA",earthquake,0.1,0.13,0.179,64,reviewed,nc,nc
2018-01-10T07:34:56.584Z,64.817,-150.8241,16.2,2,ml,,,,0.49,ak,ak18026075,2018-01-13T02:32:20.151Z,"22km SSW of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-10T07:29:37.590Z,38.7676667,-122.717,2.75,1.2,md,19,105,0.005594,0.06,nc,nc72951890,2018-01-13T04:32:02.021Z,"2km WSW of Anderson Springs, CA",earthquake,0.31,0.54,0.165,5,reviewed,nc,nc
2018-01-10T07:28:58.610Z,40.9196667,-123.5956667,24.89,1.94,md,18,54,0.1131,0.16,nc,nc72951895,2018-01-11T00:10:04.693Z,"4km SE of Willow Creek, CA",earthquake,0.36,0.89,0.15,13,reviewed,nc,nc
2018-01-10T07:27:44.522Z,50.3951,-176.9524,35.4,2.5,ml,,,,0.34,ak,ak18040960,2018-01-13T02:32:19.710Z,"166km S of Adak, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2018-01-10T07:20:04.957Z,60.6968,-152.119,91,1.4,ml,,,,0.43,ak,ak18040959,2018-01-13T02:32:19.267Z,"41km NE of Redoubt Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-01-10T07:18:14.143Z,51.6925,-178.4246,13.2,1.8,ml,,,,0.48,ak,ak18040958,2018-01-13T02:32:18.838Z,"28km SW of Tanaga Volcano, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-01-10T07:10:53.510Z,17.4845,-83.7812,10,4.3,mb,,58,4.786,0.84,us,us1000c32m,2018-01-10T07:38:07.040Z,"17km ENE of Great Swan Island, Honduras",earthquake,8.2,2,0.064,70,reviewed,us,us
2018-01-10T07:03:57.502Z,53.0172,-167.4,48,1.9,ml,,,,0.27,ak,ak18040957,2018-01-13T02:32:18.418Z,"98km E of Nikolski, Alaska",earthquake,,7.8,,,reviewed,ak,ak
2018-01-10T07:03:02.227Z,63.2339,-151.6359,6.7,1,ml,,,,0.67,ak,ak18026038,2018-01-13T02:32:17.957Z,"127km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-10T06:57:12.252Z,51.7934,-174.5194,45.9,1.8,ml,,,,0.19,ak,ak18040955,2018-01-13T02:32:17.551Z,"49km SSW of Atka, Alaska",earthquake,,7.3,,,reviewed,ak,ak
2018-01-10T06:55:49.654Z,63.3664,-150.4251,130.2,1.3,ml,,,,0.25,ak,ak18040954,2018-01-13T02:32:17.116Z,"73km W of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-10T06:51:24.754Z,60.8358,-151.8637,84.9,1.2,ml,,,,0.39,ak,ak18040953,2018-01-13T02:32:16.681Z,"35km WNW of Nikiski, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-01-10T06:40:48.973Z,51.2392,-177.8727,20.5,2.1,ml,,,,0.33,ak,ak18040952,2018-01-13T02:32:16.251Z,"74km SSE of Tanaga Volcano, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2018-01-10T06:28:13.331Z,61.9057,-148.5808,33.2,1.1,ml,,,,0.56,ak,ak18025958,2018-01-13T02:32:15.787Z,"18km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-10T06:24:06.160Z,33.719,-116.8433333,16.13,0.91,ml,25,74,0.07427,0.17,ci,ci37850039,2018-01-10T14:36:29.288Z,"6km SE of Valle Vista, CA",earthquake,0.45,0.69,0.226,21,reviewed,ci,ci
2018-01-10T06:22:56.209Z,64.826,-147.3262,2.6,0.1,ml,,,,0.2,ak,ak18025957,2018-01-13T02:32:15.343Z,"8km N of North Pole, Alaska",earthquake,,4.1,,,reviewed,ak,ak
2018-01-10T06:12:27.811Z,51.2606,-178.6846,39.8,2.1,ml,,,,0.4,ak,ak18040949,2018-01-13T02:32:14.913Z,"29km E of Amatignak Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-01-10T06:08:01.000Z,36.0171667,-117.79,1.72,1,ml,14,156,0.03783,0.14,ci,ci37850031,2018-01-10T18:14:21.489Z,"14km NE of Little Lake, CA",earthquake,0.39,0.27,0.127,8,reviewed,ci,ci
2018-01-10T06:05:44.245Z,59.3909,-153.1492,86.6,1.7,ml,,,,0.45,ak,ak18040948,2018-01-13T02:32:14.439Z,"85km WSW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-01-10T06:01:42.780Z,51.5312,-175.9093,51.8,2,ml,,,,0.61,ak,ak18040947,2018-01-13T02:32:13.991Z,"64km SE of Adak, Alaska",earthquake,,4.1,,,reviewed,ak,ak
2018-01-10T05:58:36.802Z,65.1709,-151.878,4.7,1.9,ml,,,,0.64,ak,ak18025882,2018-01-13T02:32:13.510Z,"9km E of Tanana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-10T05:55:50.340Z,63.2896,-152.7649,2.6,0.9,ml,,,,0.57,ak,ak18040945,2018-01-13T02:32:13.079Z,"147km ENE of McGrath, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-10T05:48:26.754Z,51.661,-177.2674,28.1,1.8,ml,,,,0.39,ak,ak18025875,2018-01-13T02:32:12.641Z,"48km WSW of Adak, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-01-10T05:38:14.325Z,57.5499,-152.6753,21.1,1.5,ml,,,,0.41,ak,ak18040943,2018-01-13T02:32:12.232Z,"24km S of Kodiak Station, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-10T05:34:40.441Z,63.1965,-150.6163,120.8,1.3,ml,,,,0.43,ak,ak18040942,2018-01-13T02:32:11.795Z,"86km WSW of Cantwell, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-10T05:34:03.920Z,37.5801667,-118.8556667,-0.25,0.5,md,13,213,0.02328,0.08,nc,nc72951880,2018-01-10T17:47:02.697Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.62,1.01,0.143,10,reviewed,nc,nc
2018-01-10T05:28:32.054Z,59.3936,-146.7895,25.1,2.2,ml,,,,0.49,ak,ak18025854,2018-01-13T02:32:11.310Z,"26km W of Middleton Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-01-10T05:27:40.252Z,63.4746,-151.3398,4.3,1.1,ml,,,,0.49,ak,ak18025853,2018-01-13T02:32:10.855Z,"119km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-10T05:22:46.107Z,60.3234,-152.2216,85.1,1.8,ml,,,,0.48,ak,ak18025850,2018-01-13T02:32:10.268Z,"33km ESE of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-10T05:17:47.270Z,-21.9244,169.1435,10,4.9,mb,,110,1.125,0.63,us,us1000c31y,2018-01-10T05:55:29.040Z,"136km ESE of Tadine, New Caledonia",earthquake,6.7,1.8,0.093,36,reviewed,us,us
2018-01-10T05:13:51.630Z,17.3159,-84.1111,10,4.3,mb,,63,4.446,0.63,us,us1000c31l,2018-01-10T07:20:28.040Z,"21km WSW of Great Swan Island, Honduras",earthquake,8.1,2,0.103,27,reviewed,us,us
2018-01-10T05:12:11.450Z,-21.7926,169.0894,10,5.1,mb,,74,1.032,0.68,us,us1000c31m,2018-01-10T05:42:56.040Z,"127km ESE of Tadine, New Caledonia",earthquake,6.6,1.8,0.059,92,reviewed,us,us
2018-01-10T05:03:48.568Z,62.861,-148.6943,15.3,1.1,ml,,,,0.52,ak,ak18025829,2018-01-13T02:32:09.831Z,"60km SSE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-01-10T05:02:26.805Z,61.6801,-148.4879,17.1,0.9,ml,,,,0.54,ak,ak18040937,2018-01-13T02:32:09.368Z,"23km SE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-10T04:57:23.840Z,17.4636,-83.2306,10,4.5,mb,,79,5.159,1.28,us,us1000c31j,2018-01-10T20:27:03.356Z,"74km E of Great Swan Island, Honduras",earthquake,4.4,1.9,0.056,93,reviewed,us,us
2018-01-10T04:51:35.830Z,17.4003,-83.1567,10,4.6,mb,,75,5.172,1.15,us,us1000c31h,2018-01-10T05:05:45.040Z,"82km E of Great Swan Island, Honduras",earthquake,8.6,2,0.064,74,reviewed,us,us
2018-01-10T04:51:28.606Z,61.4418,-152.3142,4.2,1,ml,,,,0.31,ak,ak18040936,2018-01-13T02:32:08.918Z,"100km NNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T04:51:05.416Z,62.8558,-148.6838,15.3,1.1,ml,,,,0.58,ak,ak18025776,2018-01-13T02:32:08.441Z,"61km SSE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-01-10T04:35:36.494Z,62.8572,-148.6941,13.7,1.4,ml,,,,0.61,ak,ak18025769,2018-01-13T02:32:07.934Z,"60km SSE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-01-10T04:24:56.130Z,38.8035011,-122.7696686,0.77,0.63,md,7,109,0.013,0.02,nc,nc72951870,2018-01-10T04:39:04.337Z,"3km NNW of The Geysers, CA",earthquake,0.48,1.18,0.12,2,automatic,nc,nc
2018-01-10T04:13:58.369Z,38.3465,-118.9107,7.3,1.7,ml,15,64.81,0.301,0.2129,nn,nn00617769,2018-01-11T23:30:50.487Z,"29km ENE of Bridgeport, California",earthquake,,3.2,0.57,5,reviewed,nn,nn
2018-01-10T04:12:02.660Z,17.4548,-83.5719,10,4.5,mb,,66,4.91,0.77,us,us1000c313,2018-01-10T05:08:02.835Z,"38km E of Great Swan Island, Honduras",earthquake,5,2,0.054,98,reviewed,us,us
2018-01-10T04:12:01.619Z,62.8572,-148.677,14.7,1,ml,,,,0.53,ak,ak18025752,2018-01-13T02:32:07.503Z,"61km SSE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-10T03:59:53.110Z,51.1625,-176.3203,40.3,2.3,ml,,,,0.39,ak,ak18025694,2018-01-13T02:32:07.043Z,"83km SSE of Adak, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-01-10T03:57:50.433Z,56.7762,-154.508,55.9,2.5,ml,,,,0.5,ak,ak18025693,2018-01-13T02:32:06.517Z,"90km SSW of Larsen Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-10T03:56:52.030Z,46.8985,-112.5185,13.3,0.91,md,12,110,0.11,0.1,mb,mb80277344,2018-01-11T18:39:58.660Z,"13km ESE of Lincoln, Montana",earthquake,0.41,0.59,0.529,3,reviewed,mb,mb
2018-01-10T03:56:22.572Z,58.438,-153.7024,73.2,1.8,ml,,,,0.38,ak,ak18040930,2018-01-13T02:32:05.888Z,"99km NW of Kodiak Station, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-01-10T03:53:35.820Z,19.3805,-155.2393333,1.96,0.93,md,19,80,0.007,0.07,hv,hv70010452,2018-01-11T07:32:18.460Z,"5km S of Volcano, Hawaii",earthquake,0.3,0.26,0.023,6,reviewed,hv,hv
2018-01-10T03:53:10.890Z,46.8538333,-121.7138333,-1.98,0.37,ml,4,175,0.02121,0.11,uw,uw61363656,2018-01-10T19:42:06.920Z,"27km N of Packwood, Washington",earthquake,1.16,1.73,0.326,4,reviewed,uw,uw
2018-01-10T03:40:19.430Z,16.78,-85.1217,10,4.3,mb,,50,3.41,1.14,us,us1000c30s,2018-01-10T04:43:21.424Z,"85km ENE of Savannah Bight, Honduras",earthquake,7.7,2,0.111,23,reviewed,us,us
2018-01-10T03:32:19.602Z,63.3125,-145.0594,12.4,1.7,ml,,,,0.56,ak,ak18040929,2018-01-13T02:32:05.347Z,"62km S of Deltana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T03:30:32.592Z,38.6466,-118.4483,5.6,1,ml,4,240.65,0.061,0.1983,nn,nn00617800,2018-01-11T02:36:18.529Z,"20km NE of Hawthorne, Nevada",earthquake,,8.9,0.5,2,reviewed,nn,nn
2018-01-10T03:25:44.530Z,38.8171667,-122.7928333,3.68,1.65,md,26,43,0.009386,0.03,nc,nc72951865,2018-01-13T04:04:03.980Z,"5km NW of The Geysers, CA",earthquake,0.26,0.53,0.141,2,reviewed,nc,nc
2018-01-10T03:16:55.600Z,36.736,-120.9133333,4.68,2.25,md,41,153,0.13,0.1,nc,nc72951855,2018-01-11T02:00:04.464Z,"31km NE of Pinnacles, CA",earthquake,0.46,0.97,0.212,46,reviewed,nc,nc
2018-01-10T03:16:44.360Z,-18.2035,-69.3906,124.92,5,mb,,60,0.171,0.96,us,us1000c30a,2018-01-14T09:39:42.530Z,"18km E of Putre, Chile",earthquake,5.2,5.5,0.058,93,reviewed,us,us
2018-01-10T03:11:40.348Z,61.0906,-151.3727,4.7,1.4,ml,,,,0.58,ak,ak18040928,2018-01-13T02:32:04.890Z,"44km N of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T02:56:18.042Z,64.8468,-147.6679,13.3,0.4,ml,,,,0.36,ak,ak18025671,2018-01-13T02:32:04.456Z,"2km ENE of Fairbanks, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-01-10T02:51:31.990Z,17.4693,-83.5197,10,7.6,mww,,14,4.956,1.31,us,us1000c2zy,2018-01-16T16:23:42.861Z,"44km E of Great Swan Island, Honduras",earthquake,2.2,1.8,0.045,47,reviewed,us,us
2018-01-10T02:38:12.110Z,35.9606667,-120.5165,9.28,0.8,md,25,56,0.01714,0.04,nc,nc72951835,2018-01-12T02:41:03.243Z,"10km NW of Parkfield, CA",earthquake,0.33,0.4,0.094,9,reviewed,nc,nc
2018-01-10T02:35:25.421Z,58.5715,-151.1133,9.8,1.8,ml,,,,0.8,ak,ak18040926,2018-01-13T02:32:03.986Z,"115km NE of Kodiak, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-01-10T02:33:49.850Z,38.8233333,-122.7943333,2.41,1.19,md,32,34,0.0123,0.04,nc,nc72951830,2018-01-13T03:07:01.878Z,"6km NNW of The Geysers, CA",earthquake,0.18,0.35,0.263,7,reviewed,nc,nc
2018-01-10T02:22:28.744Z,63.2154,-143.7771,8.9,1.4,ml,,,,0.71,ak,ak18025602,2018-01-13T02:32:03.524Z,"41km WSW of Tok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T02:19:53.190Z,51.4409,-175.4365,41.5,2,ml,,,,0.58,ak,ak18040923,2018-01-13T02:32:03.068Z,"97km ESE of Adak, Alaska",earthquake,,7.3,,,reviewed,ak,ak
2018-01-10T02:08:52.820Z,37.5528333,-118.8405,3.25,0.36,md,7,302,0.03822,0.02,nc,nc72951825,2018-01-10T17:35:03.666Z,"14km W of Toms Place, CA",earthquake,1.25,0.91,0.195,6,reviewed,nc,nc
2018-01-10T02:07:27.810Z,41.2061667,-121.9293333,3.33,1.3,md,15,96,0.1437,0.13,nc,nc72952670,2018-01-12T00:46:04.615Z,"18km ESE of McCloud, CA",earthquake,0.27,31.61,0.113,8,reviewed,nc,nc
2018-01-10T02:07:03.770Z,33.511,-116.7945,6.39,0.78,ml,20,64,0.07229,0.13,ci,ci37850015,2018-01-10T14:36:31.348Z,"10km NE of Aguanga, CA",earthquake,0.26,0.88,0.096,17,reviewed,ci,ci
2018-01-10T02:06:03.920Z,37.5745,-118.8348333,2.46,0.58,md,17,223,0.01615,0.04,nc,nc72951840,2018-01-10T17:24:02.646Z,"14km W of Toms Place, CA",earthquake,0.78,0.56,0.208,14,reviewed,nc,nc
2018-01-10T02:04:58.092Z,62.8475,-148.7159,13.6,1.3,ml,,,,0.75,ak,ak18025599,2018-01-13T02:32:02.570Z,"61km S of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-01-10T02:04:37.870Z,37.5691667,-118.8456667,5.36,0.92,md,25,147,0.02463,0.04,nc,nc72951815,2018-01-12T23:54:03.727Z,"14km ESE of Mammoth Lakes, CA",earthquake,0.46,0.42,0.181,22,reviewed,nc,nc
2018-01-10T02:00:04.547Z,58.1916,-155.184,44.4,1.4,ml,,,,0.34,ak,ak18040921,2018-01-13T02:32:02.149Z,"101km NW of Larsen Bay, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-01-10T01:57:01.557Z,59.7792,-136.678,0.6,2,ml,,,,0.72,ak,ak18025592,2018-01-13T02:32:01.652Z,"84km WNW of Skagway, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-01-10T01:55:57.591Z,61.7944,-151.8621,99.1,2,ml,,,,0.33,ak,ak18025585,2018-01-13T02:32:01.047Z,"96km W of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-10T01:47:14.420Z,37.5785,-118.8421667,1.9,0.52,md,12,220,0.01549,0.04,nc,nc72951810,2018-01-10T02:12:01.405Z,"14km ESE of Mammoth Lakes, CA",earthquake,0.6,0.54,0.218,11,reviewed,nc,nc
2018-01-10T01:46:38.860Z,37.5806667,-118.844,0.78,0.22,md,8,248,0.01507,0.02,nc,nc72951805,2018-01-10T02:09:03.401Z,"13km ESE of Mammoth Lakes, CA",earthquake,1.82,1.96,0.13,6,reviewed,nc,nc
2018-01-10T01:46:02.850Z,21.6285,143.0435,300.32,5,mb,,96,5.499,0.79,us,us1000c2ze,2018-01-10T02:03:40.040Z,"227km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,7.1,7.7,0.034,281,reviewed,us,us
2018-01-10T01:43:17.290Z,35.7476667,-84.2598333,18.3,1.06,md,6,155,0.08954,0.03,se,se60050118,2018-01-10T14:30:15.660Z,"5km S of Lenoir City, Tennessee",earthquake,0.27,0.6,0.157,4,reviewed,se,se
2018-01-10T01:36:34.560Z,35.4425,-91.7595,0.55,2.41,md,10,124,0.1482,0.15,nm,nm60050113,2018-01-11T16:27:05.442Z,"21km N of Searcy, Arkansas",earthquake,1.68,4.05,0.048,6,reviewed,nm,nm
2018-01-10T01:35:29.998Z,63.0346,-150.6897,107.6,1.6,ml,,,,0.41,ak,ak18025572,2018-01-13T02:32:00.545Z,"84km NNW of Talkeetna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-01-10T01:35:06.346Z,64.9695,-147.3635,0,1.3,ml,,,,0.32,ak,ak18025569,2018-01-13T02:32:00.063Z,"20km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2018-01-10T01:34:19.384Z,62.2169,-150.1513,10.7,1.1,ml,,,,0.57,ak,ak18025568,2018-01-13T02:31:59.614Z,"12km S of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-10T01:32:42.075Z,67.7603,-157.4758,17.6,1.2,ml,,,,0.42,ak,ak18040915,2018-01-13T02:31:59.182Z,"98km NNW of Kobuk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-01-10T01:30:49.062Z,53.7093,-165.4158,24.9,1.8,ml,,,,0.28,ak,ak18040914,2018-01-13T02:31:58.740Z,"52km SSE of Akutan, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2018-01-10T01:30:21.510Z,37.607,-118.8181667,4.23,0.8,md,26,60,0.01904,0.03,nc,nc72951800,2018-01-12T23:20:04.225Z,"13km WNW of Toms Place, CA",earthquake,0.28,0.23,0.133,22,reviewed,nc,nc
2018-01-10T01:29:19.940Z,46.2535,-122.0675,8.9,0.71,ml,15,219,0.04882,0.16,uw,uw61363641,2018-01-10T19:49:25.610Z,"37km SSE of Morton, Washington",earthquake,0.59,0.68,0.211,10,reviewed,uw,uw
2018-01-10T01:21:17.112Z,61.5323,-150.5843,58.5,1,ml,,,,0.38,ak,ak18040913,2018-01-13T02:31:58.326Z,"33km W of Big Lake, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-01-10T01:20:41.927Z,61.5073,-141.2408,9.9,0.9,ml,,,,0.5,ak,ak18025524,2018-01-13T02:31:57.851Z,"170km E of Chitina, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-01-10T01:14:45.153Z,36.8145,-117.7278,5.6,1.5,ml,15,91.01,0.47,0.1642,nn,nn00617758,2018-01-11T02:35:42.579Z,"37km NE of Lone Pine, California",earthquake,,2.4,0.53,6,reviewed,nn,nn
2018-01-10T01:03:50.590Z,-30.5016,-177.8398,68.83,5.2,mb,,72,1.254,0.8,us,us1000c2yl,2018-01-10T01:24:07.040Z,"136km S of Raoul Island, New Zealand",earthquake,11.8,7.5,0.074,61,reviewed,us,us
2018-01-10T01:02:00.670Z,38.8156662,-122.829834,0.17,0.81,md,5,98,0.0133,0.02,nc,nc72951790,2018-01-10T01:20:03.300Z,"8km NW of The Geysers, CA",earthquake,0.37,1.25,0.25,2,automatic,nc,nc
2018-01-10T01:00:08.500Z,17.8126,-66.9873,30,1.88,md,4,273,0.1668,0.32,pr,pr2018010000,2018-01-10T08:19:20.552Z,"19km SSW of Guanica, Puerto Rico",earthquake,2.48,2.99,0.09,2,reviewed,pr,pr
2018-01-10T00:56:34.315Z,36.4273,-116.9788,0,0.1,ml,4,221.46,0.269,0.1574,nn,nn00617798,2018-01-11T02:36:17.109Z,"56km SSW of Beatty, Nevada",earthquake,,0,0.61,2,reviewed,nn,nn
2018-01-10T00:52:11.096Z,37.1448,-117.2989,8.8,0.1,ml,4,243.3,0.159,0.0361,nn,nn00617797,2018-01-11T02:36:15.731Z,"54km WNW of Beatty, Nevada",earthquake,,5.6,0.33,3,reviewed,nn,nn
2018-01-10T00:50:15.416Z,60.2599,-143.1758,29.5,1.3,ml,,,,0.59,ak,ak18040911,2018-01-13T02:31:57.424Z,"46km WNW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-01-10T00:48:11.932Z,53.4134,-165.8381,23.2,1.8,ml,,,,0.25,ak,ak18040910,2018-01-13T02:31:57.018Z,"68km SE of Unalaska, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-01-10T00:43:22.550Z,38.8025017,-122.7376633,1.84,0.63,md,7,115,0.01925,0.02,nc,nc72951785,2018-01-10T00:56:03.185Z,"2km SSW of Cobb, CA",earthquake,0.39,1.28,0.17,3,automatic,nc,nc
2018-01-10T00:36:13.304Z,65.615,-143.9579,10,1.6,ml,,,,0.78,ak,ak18025522,2018-01-13T02:31:56.545Z,"23km SSE of Circle, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-01-10T00:34:31.160Z,20.3346667,-155.7353333,32.81,2.33,md,9,266,0.2121,0.13,hv,hv70010327,2018-01-10T21:43:35.120Z,"13km NNE of Kapaau, Hawaii",earthquake,1.6,1.71,0.098,5,reviewed,hv,hv
2018-01-10T00:30:42.174Z,61.6534,-150.0466,48.4,0.8,ml,,,,0.34,ak,ak18040908,2018-01-13T02:31:56.125Z,"10km S of Willow, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-01-10T00:30:28.520Z,37.5721667,-118.8028333,4.67,0.34,md,7,316,0.02745,0.02,nc,nc72951780,2018-01-10T01:42:03.353Z,"11km W of Toms Place, CA",earthquake,0.72,0.55,0.249,6,reviewed,nc,nc
2018-01-10T00:27:10.865Z,61.308,-146.7917,6.7,1.1,ml,,,,0.31,ak,ak18040907,2018-01-13T02:31:55.691Z,"30km NW of Valdez, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-01-10T00:25:58.830Z,43.2638333,-123.2928333,-0.48,1.64,ml,7,184,0.1261,0.25,uw,uw61363636,2018-01-10T19:53:03.370Z,"0km E of Roseburg North, Oregon",explosion,1.52,31.61,0.13,3,reviewed,uw,uw
